KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
eden_pda_eGmummu,Farr's Arrival preserves the original ship Farr came to Parthix in.,,,,,,,,"Farr's Arrival сохраняет оригинальный корабль, на котором Фарр прибыл в Партикс.",,,,,,,,
eden_pda_iqKCi8W,Strange Statue Scanned,,,,,,,,Странная статуя сканирована,,,,,,,,
eden_pda_mKSmiOi,Wait,,,,,,,,Подождите,,,,,,,,
eden_pda_GWSC0eu,Wait,,,,,,,,Подождите,,,,,,,,
eden_pda_G4KW4W4,[u][c][ffffff]*  *  *  *  *  *  *  *  *  *   PROJECT EDEN 2   [-][/c][c][ffffff]*  *  *  *  *  *  *  *  *  *[-][/c][/u],,,,,,,,[u][c][ffffff]*  *  *  *  *  *  *  *  *  *   PROJECT EDEN 2   [-][/c][c][ffffff]*  *  *  *  *  *  *  *  *  *[-][/c][/u],,,,,,,,
eden_pda_SGCGiqC,None,,,,,,,,Ничего,,,,,,,,
eden_pda_K00GmKx,None,,,,,,,,Ничего,,,,,,,,
eden_pda_WaWoaCk,None,,,,,,,,Ничего,,,,,,,,
eden_pda_eq3Km0G,"This mission serves to divide the PDA. Default or Reforged missions will be above it, while Project Eden missions will be below it.",,,,,,,,"Эта миссия служит для разделения ПДА. Миссии по умолчанию или переплавленные будут находиться выше нее, а миссии Проект Эдем - ниже нее.",,,,,,,,
eden_pda_qa0uWuF,Scan for Strange Statues,,,,,,,,Сканировать на Странные Статуи,,,,,,,,
eden_pda_GmiS8Na,"Activate this mission while on a Temperate type planet to launch a probe to scan for a Strange Statue.\n\nInitiating a scan will place a marker on your HUD if a Strange Statue is on the planet. If a statue is not on the planet, no marker will be placed and you may restart the mission on a different planet.\n\nThe probe will run out of power after 30 seconds and a new one can be launched after 1 minute.\nRequires a Basic System Survey Probe in your toolbar to initiate the scan.",,,,,,,,"Активируйте эту миссию, находясь на планете типа Температурный, чтобы запустить зонд для сканирования в поисках Странной Статуи.\n\nИнициирование сканирования поставит маркер на вашем HUD, если Странная Статуя находится на планете. Если статуя не находится на планете, маркер не будет установлен, и вы можете перезапустить миссию на другой планете.\n\nЗонд истощит свою энергию после 30 секунд, и новый зонд можно запустить после 1 минуты.\nТребуется Базовый Зонд Обзора Системы в вашей панели инструментов для инициирования сканирования.",,,,,,,,
eden_pda_GaCKGme,Scanning,,,,,,,,Сканирование,,,,,,,,
eden_pda_Y0WSmm8,Scanning,,,,,,,,Сканирование,,,,,,,,
eden_pda_M6WuKCa,Launch Probe,,,,,,,,Запуск зонда,,,,,,,,
eden_pda_m4jeOCC,Basic System Survey Probe on toolbar,,,,,,,,Основной Зонд Обследования Системы на панели инструментов,,,,,,,,
eden_pda_Gq9iYTm,Follow the HUD marker to find the statue.,,,,,,,,"Следуй за маркером HUD, чтобы найти статую.",,,,,,,,
eden_pda_6K000uC,Find Statue,,,,,,,,Найдите Статую,,,,,,,,
eden_pda_4KiKC4i,Find the statue. This is an optional objective.,,,,,,,,Найдите статую. Это дополнительная цель.,,,,,,,,
eden_pda_OmKam4s,The probe has run out of power. You may launch another probe in 1 minute.,,,,,,,,Зонд истощил свой запас энергии. Вы можете запустить другой зонд через 1 минуту.,,,,,,,,
eden_pda_Gyee4eZ,Probe is scanning. If a Strange Statue is found a marker will be placed on your HUD.,,,,,,,,"Пробе сканирует. Если найден Странный Статуя, на вашем HUD будет размечена метка.",,,,,,,,
eden_pda_8i8iiCa,Place a Basic System Survey Probe on your toolbar to begin the survey.,,,,,,,,Разместите зонд системы сьервея в вашей панели для начала сьервея.,,,,,,,,
eden_pda_i4CbS8u,Visit Archives,,,,,,,,Посетить Архивы,,,,,,,,
eden_pda_4ia4aeO,[u][c][ffff00]Reminder: Planet specific intro missions cannot be completed while on this starting planet. You will have to restart on a starting planet with missions to complete that starting planet's starting missions.[-][/c][/u]\n\nThe [c][00ffff]Empyriopedia[-][/c] section in the PDA [c][ffff00]({keybind(PDA)})[-][/c] contains [u][b]very helpful[/b][/u] information.,,,,,,,,"[u][c][ffff00]Напоминание: Планетарные вводные миссии не могут быть выполнены, пока вы находитесь на этой стартовой планете. Вам придется перезапустить с начальной планеты, где есть миссии для завершения стартовых задач той планеты.[-][/c][/u]\n\n[c][00ffff]Empyriopedia[-][/c] раздел в КПК [c][ffff00]({keybind(PDA)})[-][/c] содержит очень полезную информацию.",,,,,,,,
eden_pda_GWmaS00,[c][ffffff][u]* * * * * * * * Project Eden 2 Missions * * * * * * * *[/u][-][/c],,,,,,,,[c][ffffff][u]* * * * * * * * Задание Проект Эден 2 * * * * * * * *[/u][-][/c],,,,,,,,
eden_pda_SKemxO8,Warp to G class system,,,,,,,,Переместиться в систему класса G,,,,,,,,
eden_pda_84KWmGG,Warp to a G class system. The starting systems or other variations of G class stars do not count.,,,,,,,,Перейти в систему класса G. Стартовые системы или другие вариации звезд G собак не учитываются.,,,,,,,,
eden_pda_CbsKwKK,Warp to G class system,,,,,,,,Переместиться в систему класса G,,,,,,,,
eden_pda_44CiCeY,Warp to a G class system. The starting systems or other variations of G class stars do not count.,,,,,,,,Перейти в систему класса G. Стартовые системы или другие вариации звезд G собак не учитываются.,,,,,,,,
eden_pda_8O8K00C,Warp to G class system,,,,,,,,Переместиться в систему класса G,,,,,,,,
eden_pda_KimqamO,Warp to a G class system. The starting systems or other variations of G class stars do not count.,,,,,,,,Перейти в систему класса G. Стартовые системы или другие вариации звезд G собак не учитываются.,,,,,,,,
eden_pda_8Ou0qei,Warp to F class system,,,,,,,,Переместиться в систему класса F,,,,,,,,
eden_pda_GGSKJUm,Warp to a F class system. The starting systems or other variations of F class stars do not count.,,,,,,,,Передайте в систему класса F. Стартовые системы или другие вариации звезд F класса не учитываются.,,,,,,,,
eden_pda_WmOKi8u,Warp to F class system,,,,,,,,Переместиться в систему класса F,,,,,,,,
eden_pda_4O8e2ma,Warp to a F class system. The starting systems or other variations of F class stars do not count.,,,,,,,,Передайте в систему класса F. Стартовые системы или другие вариации звезд F класса не учитываются.,,,,,,,,
eden_pda_4O8G00a,Warp to F class system,,,,,,,,Переместиться в систему класса F,,,,,,,,
eden_pda_epq800K,Warp to a F class system. The starting systems or other variations of F class stars do not count.,,,,,,,,Передайте в систему класса F. Стартовые системы или другие вариации звезд F класса не учитываются.,,,,,,,,
eden_pda_SO4CKC8,Warp to A class system,,,,,,,,Переместиться в систему класса А,,,,,,,,
eden_pda_MKoGmKK,Warp to a A class system. The starting systems or other variations of A class stars do not count.,,,,,,,,Перейти в систему класса А. Стартовые системы или другие вариации звезд класса А не учитываются.,,,,,,,,
eden_pda_uC0iWqq,Warp to A class system,,,,,,,,Переместиться в систему класса А,,,,,,,,
eden_pda_eSCGw8m,Warp to a A class system. The starting systems or other variations of A class stars do not count.,,,,,,,,Перейти в систему класса А. Стартовые системы или другие вариации звезд класса А не учитываются.,,,,,,,,
eden_pda_mhK40Ge,Warp to A class system,,,,,,,,Переместиться в систему класса А,,,,,,,,
eden_pda_Saumima,Warp to a A class system. The starting systems or other variations of A class stars do not count.,,,,,,,,Перейти в систему класса А. Стартовые системы или другие вариации звезд класса А не учитываются.,,,,,,,,
